DATE,FREQUENCY,REGION,SITE,VALUE,,S.No. ,Year,Month,dewptn,hum,temppm,rainfall
01-05-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.3,,,2005,Apr,8.44,23.84,28.6,2.7
01-06-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.33,,,2005,May,12.87,25.63,32.27,7.6
01-07-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.33,,,2005,Jun,19.23,39.25,33.98,53.9
01-08-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.42,,,2005,Jul,25.68,72.84,30.17,175.6
01-09-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.33,,,2005,Aug,23.87,59.12,31.41,52.6
01-10-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.33,,,2005,Sep,23.68,70.43,28.78,146.7
01-11-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.73,,,2005,Oct,16.3,55.35,25.07,0
01-12-2005 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.33,,,2005,Nov,9.75,50.38,19.51,0.8
01-01-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.14,,,2005,Dec,6.07,59.71,13.68,0
01-02-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Jan,6.13,56.57,13.98,2.3
01-03-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Feb,11.83,52.64,21.12,0.1
01-04-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Mar,12.34,49.43,22.52,30.4
01-05-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.9,,,2006,Apr,11.34,27.41,29.58,0.6
01-06-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,May,20.08,41.41,33.13,24.8
01-07-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Jun,20.75,47.87,32.07,45.4
01-08-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.58,,,2006,Jul,25.69,69.66,30.97,135.2
01-09-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Aug,24.71,65.57,30.55,32.1
01-10-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Sep,22.92,65.36,29.11,49.9
01-11-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.92,,,2006,Oct,17.79,56.28,26.05,3.8
01-12-2006 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.13,,,2006,Nov,13.53,62.46,20.21,1.2
01-01-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4,,,2006,Dec,9.2,63.83,15.46,5.2
01-02-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Jan,6.82,62.91,13.39,0.5
01-03-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Feb,12.23,68.4,17.62,76
01-04-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Mar,13.11,54.2,21.74,40.1
01-05-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.95,,,2007,Apr,14.19,30.99,30.45,2
01-06-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,May,18.29,38.74,31.76,12.4
01-07-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Jun,22.88,52.56,32.88,88.7
01-08-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Jul,25.55,67.56,31.13,82
01-09-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Aug,25.6,70.11,30.6,87.9
01-10-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Sep,23.61,67.11,29.17,55.2
01-11-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Oct,14.05,49.63,24.45,0.1
01-12-2007 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.47,,,2007,Nov,13.43,66.46,19.46,0.3
01-01-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.8,,,2007,Dec,7.23,58.78,14.55,1.4
01-02-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Jan,6.8,61.46,12.93,2.4
01-03-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Feb,8.19,58.23,15.56,0.4
01-04-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Mar,13.69,46.22,25,0.6
01-05-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Apr,12.55,33.07,28.56,13.4
01-06-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,May,18.32,44.9,30.25,72.9
01-07-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Jun,24.65,67.11,30.24,193.5
01-08-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",2.5,,,2008,Jul,26.29,73.16,30.72,124.3
01-09-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Aug,25.49,74.92,24.59,174.2
01-10-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Sep,23.26,69.1,28.5,114.5
01-11-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.78,,,2008,Oct,19.29,60.9,26.45,8.4
01-12-2008 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",5.05,,,2008,Nov,13.08,63.26,19.59,5.5
01-01-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2008,Dec,10.7,67.4,16.21,0.2
01-02-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Jan,9.68,68.07,14.83,4.1
01-03-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Feb,10.42,57.61,18.29,5.9
01-04-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Mar,12.49,45.63,23.45,5.7
01-05-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Apr,11.26,26.59,29.57,11.7
01-06-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,May,18.28,37,32.35,17.7
01-07-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Jun,19.5,35.11,34.56,15.2
01-08-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.59,,,2009,Jul,25.06,61.12,32.03,106.4
01-09-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Aug,25.49,67.91,30.91,63.8
01-10-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.71,,,2009,Sep,23.57,39.45,28.88,160.8
01-11-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",2.36,,,2009,Oct,15.58,52.12,25.07,2.5
01-12-2009 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.2,,,2009,Nov,12.52,60.72,19.28,1.1
01-01-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",2.93,,,2009,Dec,9.5,66.72,14.99,0.4
01-02-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Jan,9.83,79.09,12.86,4.8
01-03-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Feb,11.96,64.71,18.13,10.2
01-04-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Mar,15.41,49.47,25.93,0.5
01-05-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Apr,13.04,23.5,32.76,0.8
01-06-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,May,16.81,28.86,34.52,5.9
01-07-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Jun,19.89,36.65,34.27,29.1
01-08-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Jul,26.03,70.55,31.03,189.3
01-09-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Aug,26.26,78.48,29.53,198.5
01-10-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",3.03,,,2010,Sep,24.35,79.21,27.66,183.9
01-11-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",1.78,,,2010,Oct,9.95,85.52,11.83,1.1
01-12-2010 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.4,,,2010,Nov,8.49,78.68,11.29,3.5
01-01-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",2.1,,,2010,Dec,11.16,77.01,14.81,12.8
01-02-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Jan,7.29,67.89,12.32,0.7
01-03-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Feb,11.64,67.57,17.02,26.7
01-04-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Mar,13.93,54.02,24.81,6.9
01-05-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",5.2,,,2011,Apr,13.96,37.43,27.77,8.9
01-06-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,May,18.83,37.67,32.93,28.7
01-07-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Jun,22.95,56.69,32.01,94.4
01-08-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.55,,,2011,Jul,25.69,70.27,30.63,85
01-09-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Aug,25.87,75.16,28.19,127.3
01-10-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Sep,24.28,71.15,29.07,133.1
01-11-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",5.16,,,2011,Oct,18.19,58.94,25.6,0
01-12-2011 00:00,b'Monthly',"{'id': 'IN-DL-NW', 'name': 'North West', 'regionid': 'IN-DL-NW'}","{'id': 'KN.A5956', 'name': 'Hareoli Dw'}",4.25,,,2011,Nov,15.03,66.8,20.8,0
01-01-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.22,,,2011,Dec,9.37,69.25,14.48,0.4
01-02-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Jan,7.87,65.14,13.47,13.9
01-03-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Feb,9.99,59.87,16.84,35.7
01-04-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Mar,14.01,51.52,23.68,29.9
01-05-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.815,,,2005,Apr,8.44,23.84,28.6,2.7
01-06-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,May,12.87,25.63,32.27,7.6
01-07-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Jun,19.23,39.25,33.98,53.9
01-08-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",1.84,,,2005,Jul,25.68,72.84,30.17,175.6
01-09-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Aug,23.87,59.12,31.41,52.6
01-10-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Sep,23.68,70.43,28.78,146.7
01-11-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",1.7,,,2005,Oct,16.3,55.35,25.07,0
01-12-2005 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2005,Nov,9.75,50.38,19.51,0.8
01-01-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.22,,,2005,Dec,6.07,59.71,13.68,0
01-02-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Jan,6.13,56.57,13.98,2.3
01-03-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Feb,11.83,52.64,21.12,0.1
01-04-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Mar,12.34,49.43,22.52,30.4
01-05-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.815,,,2006,Apr,11.34,27.41,29.58,0.6
01-06-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,May,20.08,41.41,33.13,24.8
01-07-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Jun,20.75,47.87,32.07,45.4
01-08-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",1.84,,,2006,Jul,25.69,69.66,30.97,135.2
01-09-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Aug,24.71,65.57,30.55,32.1
01-10-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Sep,22.92,65.36,29.11,49.9
01-11-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",1.7,,,2006,Oct,17.79,56.28,26.05,3.8
01-12-2006 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2006,Nov,13.53,62.46,20.21,1.2
01-01-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.22,,,2006,Dec,9.2,63.83,15.46,5.2
01-02-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,Jan,6.82,62.91,13.39,0.5
01-03-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,Feb,12.23,68.4,17.62,76
01-04-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,Mar,13.11,54.2,21.74,40.1
01-05-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.815,,,2007,Apr,14.19,30.99,30.45,2
01-06-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,May,18.29,38.74,31.76,12.4
01-07-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,Jun,22.88,52.56,32.88,88.7
01-08-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",1.84,,,2007,Jul,25.55,67.56,31.13,82
01-09-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,Aug,25.6,70.11,30.6,87.9
01-10-2007 00:00,b'Monthly',"{'id': 'IN-D+G507L-NH', 'name': 'North', 'regionid': 'IN-DL-NH'}","{'id': 'KN.A6514', 'name': 'Jagatpur Pz-1'}",2.2,,,2007,Sep,23.61,67.11,29.17,55.2
